,name,averageRating
2546,Pipe Dream,4.615384615384615
3930,Jungle Breath,4.615384615384615
3931,Pineapple Super Silver Haze,4.615384615384615
2873,Kashmir Kush,4.615384615384615
7543,Pearl Scout Cookies,4.615384615384615
455,New York Cheesecake,4.615384615384615
180,Supersonic,4.615384615384615
3641,Triple Whammy,4.615384615384615
5453,Sweet Pebbles,4.615384615384615
3547,Blueberry Space Cake,4.614754098360656
373,The Don Mega,4.614583333333333
5587,Donna OG,4.614457831325301
7390,First Class Funk,4.613333333333333
2272,Gator Breath,4.612903225806452
4658,Z Cake,4.612903225806452
5366,Dr. Funk,4.612244897959184
8227,Ghost Rider OG,4.612244897959184
5946,MAC,4.611764705882353
861,Gemstone,4.611111111111111
1928,Sweeties,4.611111111111111
6202,Forbidden Runtz,4.611111111111111
7775,Thelonious Skunk,4.611111111111111
7518,Redneck Wedding,4.611111111111111
96,Vanilla Cake,4.611111111111111
7709,Rainbow Driver,4.611111111111111
695,Hippy Crasher,4.611111111111111
6077,Moon Pie,4.611111111111111
6509,Alien Breath,4.611111111111111
6739,Bubba Cake,4.611111111111111
5817,Orange 43,4.611111111111111
3902,CBD Blue Shark,4.611111111111111
2843,White Cherry Truffle,4.611111111111111
2641,Huckleberry Soda,4.611111111111111
379,Sour Runtz,4.611111111111111
2457,OG #18,4.610993657505285
2266,Animal Face,4.610526315789474
1879,Cake Batter,4.609756097560975
590,Violet Fog,4.609756097560975
7207,Snoop Dogg OG,4.609375
8344,Banana Pudding,4.608695652173913
2550,Swiss Tsunami,4.608695652173913
3144,Alien Technology,4.608695652173913
255,Gas Truffle,4.608695652173913
8158,Nuclear Cookies,4.608695652173913
4821,SFV Dog,4.608695652173913
7735,White Truffle,4.608142493638677
5956,Albert Walker,4.608108108108108
3936,Strawberry Ice,4.608108108108108
5555,Grape Soda,4.60759493670886
1191,Layer Cake,4.607142857142857
7312,Platinum Kush Breath,4.607142857142857
2831,Appalachia,4.607142857142857
4223,White 99,4.606837606837606
6930,Chronald,4.606060606060606
4733,Lemon Zkittle,4.606060606060606
4765,Mango Mintality,4.606060606060606
5420,Airheads,4.606060606060606
1486,Superglue,4.605381165919282
179,Vader OG,4.605263157894737
5685,Wagyu,4.605263157894737
1004,Bio-Jesus,4.604863221884498
5256,Funfetti,4.604651162790698
1314,Glitter Bomb,4.604651162790698
5885,Rebel Sour,4.604651162790698
5727,Black Dog,4.604395604395604
16,Grease Monkey,4.60377358490566
951,Sour Space Candy,4.603174603174603
6431,Honey Boo Boo,4.602739726027397
7882,The Soap,4.602739726027397
7372,Permanent Marker,4.601593625498008
8059,Gelato,4.601437699680512
4458,Blue Z,4.60126582278481
3356,Porto Leche,4.6
1624,LA Baker,4.6
4762,Island Honey,4.6
516,Alien vs. Triangle,4.6
840,Gunslinger,4.6
4261,Purple Afghan Kush,4.6
3635,Sour Pineapple,4.6
4258,Purple Cow,4.6
6226,Black Licorice,4.6
8253,Snow Mountain,4.6
1705,Guava Lava,4.6
6428,Beastmode 2.0,4.6
6421,Blueberry Cruffin,4.6
5308,All Time High,4.6
3166,Phatt Frutty,4.6
1933,Double Lemon Pie,4.6
5437,Prodigy,4.6
2207,Illuminati OG,4.6
3026,Disco Biscuit,4.6
5723,Prism,4.6
6133,Pear Herer,4.6
1731,Christmas Cookies,4.6
6220,Project Blue Book,4.6
6054,Melon Fizz,4.6
4839,Purple Gas,4.6
2951,Agathlan,4.6
1174,Kush Cleaner,4.6
4918,TriCross,4.6
8267,Fat Axl,4.6
7489,Dedoverde Haze,4.6
665,Sour Gorilla,4.6
3018,Soda,4.6
2854,Dream Cake,4.6
5784,Scotti Cake,4.6
6181,Dark Plasma,4.6
6175,Grape Blow,4.6
5803,Cherry Biscotti,4.6
1430,North Star,4.6
584,Sugar Mama,4.6
7529,Bubblegum Breath,4.6
3581,Florida Sundae,4.6
4913,Stuffed Cherry Gelato,4.6
7799,Smile,4.6
4265,GMOG,4.6
6974,Lust,4.6
964,Fog Dog,4.6
468,Grapefruit Romulan,4.6
469,Enigma,4.6
2790,Nigerian Silver,4.6
5458,Desert Star,4.6
1916,Raunchy Runtz,4.6
1294,Lazy Lightning,4.6
1297,Dino Meat,4.6
1376,Blue Zushi,4.6
3958,Stankasaurus,4.6
1639,Cherry Fuel,4.6
4247,Goliath,4.6
2499,Katana Kush,4.6
6144,Alien Nightmare,4.6
6153,Abracadabra,4.6
703,That Badu,4.6
714,Knights Templar,4.6
134,Speaker Knockerz,4.6
545,Gabagool,4.6
7379,Mad Max,4.6
980,Trideri,4.6
3488,Jungle Scout Cookies,4.6
5043,Chunk Dawg,4.6
7031,Facewreck,4.6
4207,Garlic Storm,4.6
8307,Frozen Dessert,4.6
8315,Bright Moments,4.6
4900,Star Killer,4.6
3036,Fat Purple,4.6
4945,Sour Puss,4.6
8260,Lemon Tangie,4.6
6744,Paris OG,4.6
2767,Cherry Stout,4.6
7969,Tropsanto,4.6
6685,Frosted Melon Gelato,4.6
1481,Colombian Haze,4.6
2609,Purple Monkey,4.6
1524,Valley Ghash,4.6
342,Tropicana Haze,4.6
2339,Puna Buddaz,4.6
2343,Grape Durbs,4.6
1636,Cherry Moon Pie,4.6
6844,Loyalty,4.6
5751,Blue Brick Road,4.6
8146,Blue Coffee,4.6
4570,Chemical Compound,4.6
7381,Crostada,4.6
8327,Tangie Ghost Train,4.6
2450,Destroyer,4.6
3816,Mellow Melons,4.6
8107,Lemonheads,4.6
7335,Citrus OG,4.6
785,Weed Nap,4.6
1101,Z OG,4.6
4010,Diesel Train,4.6
7046,Tiger Paw,4.6
925,Kevorkian,4.6
7075,Platinum Runtz,4.6
5260,Cookie Butter,4.6
2755,Zeus OG,4.6
3465,Purple Slush,4.6
2037,Grape Galena,4.6
5551,Dr. Bubbles,4.6
6531,Dragon Dreams,4.6
3449,Gelato Sundae,4.6
3458,Guava Jelly,4.6
3086,Cookies Haze,4.6
7361,The Brotherhood,4.6
8155,Strawberry Champagne,4.6
2902,Say Less,4.6
2657,Slow Lane,4.6
2654,Hawaiian Trinity,4.6
1547,Shock Tarts,4.6
5991,Blulato,4.6
2621,Bubba Fresh,4.6
1814,Lemon Sorbet #1,4.6
1843,Silver Fox,4.6
3895,Blue Agave,4.6
4803,Triple G,4.6
188,Pyxy Styx,4.6
6707,Road Kill Skunk,4.6
8156,Appleberry,4.6
2307,Shiskaquine,4.6
222,Americano,4.6
7885,Martian Muffins,4.6
4136,Bedford Glue,4.6
816,Peachy Mack,4.6
4065,Fuji OG,4.6
1517,Cascadia Kush,4.6
4487,Scout Breath,4.6
6718,Mendocino Skunk,4.6
6712,Y2K,4.6
3847,Disco,4.6
3834,City Slicker,4.6
5384,Axilla,4.6
4563,Central American,4.6
4089,Cherry Mender,4.6
3260,Grim Bastard OG,4.6
17,Chocolate Runtz,4.6
8464,Platinum Jelly,4.6
6598,Mochi,4.598726114649682
753,Trop Cherry,4.598360655737705
5056,London Pound Cake,4.598214285714286
4549,Mother’s Helper,4.598214285714286
5560,Mint Face Off,4.598130841121495
3399,Cornbread,4.597701149425287
6108,Hash Burger,4.597402597402597
2686,Wonka Bars,4.597222222222222
7186,Lemon Meringue,4.596363636363637
1205,Purple Gelato,4.596153846153846
7129,Gorilla Cookies,4.595870206489676
4400,Blue Sky,4.595238095238095
667,Durban Cookies,4.595238095238095
6087,Eleven Roses,4.594936708860759
1729,Panama Punch,4.594594594594595
4591,Purple Rhino,4.594594594594595
5146,Purple Cotton Candy,4.594594594594595
7325,Mango Tango,4.59433962264151
2460,Tiger's Blood,4.594202898550725
7915,Mendo Breath,4.594149908592322
4199,Blue Raspberry,4.594059405940594
235,Pablos Revenge,4.59375
2138,Galactic Gas,4.59375
6207,Brains Damage,4.59375
6373,LA Chocolat,4.593220338983051
5214,Cherry Gorilla,4.593220338983051
7486,Sirius Black,4.593023255813954
2169,Milk and Cookies,4.592592592592593
2612,Lemon Gelato,4.592592592592593
1716,Blackberry Pie,4.592592592592593
843,Hazmat OG,4.592592592592593
2442,Green Wildfire,4.592592592592593
1108,Wedding Punch,4.592592592592593
366,Sour Strawberry,4.592592592592593
2698,Forbidden Fruit,4.592369477911647
6456,Banana Puddintain,4.592105263157895
8247,Big Smooth,4.591666666666667
1406,Honey Bun,4.590909090909091
6350,Biscotti Gelato,4.590909090909091
6448,Sour Power,4.590909090909091
2960,Honey Bananas,4.590909090909091
2832,Durga Mata,4.590909090909091
941,Glueberry,4.590909090909091
424,Julius Caesar,4.590909090909091
3569,Marshmallow OG,4.590308370044053
7643,Dark Side of the Moon,4.590163934426229
3252,Wifi 43,4.590163934426229
8370,Grape Pie,4.59
1181,Root Beer Float,4.589743589743589
6046,Banana Cream Cake,4.589743589743589
1104,Oreoz,4.58955223880597
2094,Lemon Pound Cake,4.589041095890411
7870,Han Solo Burger,4.588888888888889
1379,Lemon Cherry Gelato,4.588401697312588
7940,Agent Tangie,4.588235294117647
6376,Afghani CBD,4.588235294117647
1971,Hectane,4.588235294117647
2438,Django,4.588235294117647
5773,Wakanda OG,4.588235294117647
8149,Irish Cream,4.588235294117647
2735,66 Cookies,4.588235294117647
1774,Bomb Pop,4.588235294117647
1245,Super Runtz,4.588235294117647
1257,B4,4.588235294117647
5913,Island Maui Haze,4.588235294117647
453,Apple Rock Candy,4.588235294117647
2998,Stardawg Guava,4.5875
582,Cadillac Rainbow,4.586956521739131
1210,Moonbow,4.586956521739131
2155,Cactus,4.586466165413534
6754,Mammoth,4.586206896551724
2423,Rainbow Z,4.586206896551724
945,Berry Gelato,4.585858585858586
5285,805 Glue,4.585365853658536
8093,Bubba Fett,4.585034013605442
5732,Crystal Coma,4.585034013605442
8397,Grape Cream Cake,4.584905660377358
3377,Apples and Bananas,4.584745762711864
8456,Peanut Butter Breath,4.584710743801653
686,Nightmare Cookies,4.584415584415584
8066,Miami Vice,4.583333333333333
5769,Banana Sherbet,4.583333333333333
3532,Violeta,4.583333333333333
5096,Jungle Lava,4.583333333333333
618,Brain Freeze,4.583333333333333
577,Grape OX,4.583333333333333
5316,Mousse Cake,4.583333333333333
3595,Tigerz Eye,4.583333333333333
2345,White Rabbit,4.583333333333333
3771,4 Kings,4.583333333333333
1229,Ginger Snap,4.583333333333333
1099,Mystery Machine,4.583333333333333
3590,Limelight,4.583333333333333
7333,Tres Dawg,4.583333333333333
2723,Garlic Drip,4.583333333333333
5001,Pink Picasso,4.583333333333333
4219,Banana Trail Mix,4.583333333333333
2610,Grape Octane,4.583333333333333
4077,Tropical Z,4.583333333333333
7817,Granny Smith,4.583333333333333
1026,Tangerine Sunrise,4.583333333333333
5431,Detroit Runtz,4.583333333333333
8225,Amnesia OG,4.583333333333333
7298,Laughing Gas,4.583333333333333
3477,Sasquatch Sap,4.583333333333333
2440,Horchata,4.582608695652174
5337,Watermelon Z,4.582474226804123
2156,Sour Banana Sherbet,4.581589958158996
4104,Gelato #33,4.581453634085213
8060,Mad Scientist,4.581395348837209
4584,King Louis,4.581351094196004
112,Wedding Pie,4.581081081081081
3141,Chupacabra,4.580645161290323
712,LA Affie,4.580645161290323
7695,Project 4516,4.580645161290323
3030,501st OG,4.580152671755725
6423,Ice Cream Cake,4.579730687455705
7420,Caramel Candy Kush,4.579710144927536
5553,Gorilla Butter,4.578947368421052
5796,Apricot Jelly,4.578947368421052
4807,Mac and Cheese,4.578947368421052
3826,Doggy Bag,4.578947368421052
2719,Gello,4.578947368421052
7289,Zours,4.578947368421052
5041,Ooh La La,4.578947368421052
5054,Riddler OG,4.578947368421052
3007,Pink Gelato,4.578947368421052
4273,Holy Roller,4.578947368421052
7147,Banana Cream OG,4.578947368421052
7253,Mountain Girl,4.578947368421052
4848,Valley Girl,4.578947368421052
6487,Kosher Tangie,4.578703703703703
7029,Zookies,4.578512396694215
6104,Ancient OG,4.578313253012048
794,Rare Darkness,4.578231292517007
6633,Sour Headband,4.577777777777778
7105,Caramel Apple Gelato,4.577777777777778
1298,Candy Rain,4.577777777777778
6132,Strawberry Runtz,4.576923076923077
5089,Star Dust OG,4.576923076923077
1187,Blueberry Cupcake,4.576923076923077
1286,Blue Lights,4.576470588235294
6906,E85,4.576271186440678
7953,Lemon Cookies,4.575342465753424
6471,Gelato #41,4.575187969924812
1198,Hercules,4.575
7933,Kool Whip,4.575
4831,Moon Boots,4.575
674,Dirty Taxi,4.574468085106383
6091,Crunch Berry Kush,4.573770491803279
1956,Monster Cookies,4.573770491803279
2486,Madman OG,4.573770491803279
2328,Hell's OG,4.573584905660377
5780,Papaya Cake,4.573099415204679
7203,Super Boof,4.573076923076923
2453,Wedding Crasher,4.572649572649572
1776,French Macaron,4.571428571428571
3774,King Chem,4.571428571428571
7778,Super Glu,4.571428571428571
8083,Peach Milano,4.571428571428571
6891,Amnesia Ganja Haze,4.571428571428571
6925,Chemlatto,4.571428571428571
3710,HiFi 4G,4.571428571428571
496,Grapes and Cream,4.571428571428571
7847,Lemon Thai Kush,4.571428571428571
799,White Bubba,4.571428571428571
5915,Gazzurple,4.571428571428571
92,Sourlope,4.571428571428571
217,Flo Limone,4.571428571428571
548,P-91,4.571428571428571
7041,Remedy,4.571428571428571
2526,White Poison,4.571428571428571
1804,F1 Durb,4.571428571428571
2475,Frosty Dawg,4.571428571428571
3685,Citrus Berry,4.571428571428571
4915,Exotic Kush,4.571428571428571
2826,Haterade,4.571428571428571
6402,White Lemon,4.571428571428571
3606,Everlast,4.571428571428571
878,Filthy Animal,4.571428571428571
886,Vanilla Berry Pie,4.571428571428571
239,Cherry Z,4.571428571428571
1287,Beach Cake,4.571428571428571
929,Lou's Legacy,4.571428571428571
8124,Candy Jam,4.571428571428571
7586,Head Doctor,4.571428571428571
2200,Full Nelson,4.571428571428571
3384,The Great Ha'Tuh,4.571428571428571
8364,The Juice,4.571428571428571
95,Blissful Berry,4.571428571428571
7999,Banana Zkittlez,4.571428571428571
4531,Blue Galaxy,4.571428571428571
6469,Crockett’s Confidential,4.571428571428571
5474,White MAC,4.571428571428571
6714,Sweet Pink,4.571428571428571
5642,Dulce De Leche,4.571428571428571
7196,Zangria,4.571428571428571
7432,Golden Tiger,4.571428571428571
6168,Oregon Lemons,4.571428571428571
7644,Peach OG,4.571428571428571
4866,Gobbilygoo,4.571428571428571
6422,Congolese Kush,4.571428571428571
3127,Garlic Z,4.571428571428571
2189,Golden State Banana,4.571428571428571
6352,Commando,4.571428571428571
8164,Garlic Budder,4.571428571428571
3669,Future X,4.571428571428571
7639,Lost Coast Ghost,4.571428571428571
539,Hollywood,4.571428571428571
2859,Gog & Magog,4.571428571428571
7305,T2,4.571428571428571
6204,Bubba's Gift,4.571428571428571
5382,Peyote Wifi,4.571428571428571
4542,Hawaiian Duckfoot,4.571428571428571
7398,Pinata Candy,4.571428571428571
833,Garlic Jelly,4.571428571428571
2243,Amherst Sour Diesel,4.571428571428571
1673,Pine Queen Dream,4.571428571428571
3033,Caked Up Cherries,4.571428571428571
3509,Jasmine,4.571428571428571
5899,Red Light,4.571428571428571
3564,Dip N Stix,4.571428571428571
6275,Tiger King,4.571428571428571
110,Acid Dough,4.571428571428571
8111,Lee Roy,4.571428571428571
131,Dosi-Cake,4.571428571428571
807,Astro Pop,4.571428571428571
6894,Sundae Driver,4.57037037037037
2317,Blueberry Pancakes,4.56989247311828
2235,Spritzer,4.569444444444445
2494,Grape Cake,4.568965517241379
2277,Gush Mintz,4.568493150684931
6494,Green Goddess,4.568421052631579
5196,Blueberry Blast,4.567567567567568
705,White Gorilla,4.567567567567568
5521,Frosted Cherry Cookies,4.567567567567568
3464,24k Gold,4.567415730337078
7671,The Truth,4.56701030927835
7216,Donny Burger,4.566666666666666
1614,Orange Z,4.566666666666666
5221,Sour Z,4.566666666666666
47,Sour Urkle,4.566666666666666
3928,Grapefruit Sour Dream,4.566666666666666
1653,Shangri-La,4.566666666666666
3888,Sour Maui,4.566037735849057
3790,Cherry Runtz,4.566037735849057
1364,Pakistani Chitral Kush,4.565573770491803
749,Mai Tai Cookies,4.565217391304348
6934,Holy Ghost,4.565217391304348
2527,One to One,4.565217391304348
130,Tranquil Elephantizer: Remix,4.565217391304348
4188,Juliet,4.565217391304348
1409,Wreckage,4.565217391304348
24,Headcracker,4.564102564102564
8183,Heisenberg Kush,4.564102564102564
5222,Red Pop,4.564102564102564
6702,Orange Cookies,4.564007421150278
6830,Red Velvet,4.563829787234043
7742,Chem de la Chem,4.563636363636363
6541,Jealousy,4.562841530054645
4749,Chemnesia,4.5625
371,Frosted Zinn,4.5625
8201,Irene OG,4.5625
1994,Raindance,4.5625
1512,Ebola #7,4.5625
3439,Swiss Gold,4.5625
1859,Cherry Haze,4.5625
3601,Travel Joint,4.5625
855,Tardis,4.5625
6109,Green Gelato,4.5625
3075,Ash,4.5625
7290,Black Garlic,4.5625
5014,Hardcore OG,4.562091503267974
8027,Gary Payton,4.561969439728353
890,Purple Punch,4.561921296296297
3243,Orange Soda,4.561643835616438
4236,GG5,4.561643835616438
4871,Thin Mint,4.561167227833894
1227,Space Monkey,4.560975609756097
5142,Jah Kush,4.56043956043956
7233,King Crasher,4.56
5681,Black Magic Kush,4.56
6732,Afterglow,4.56
3901,Jungle Pie,4.56
7112,Double OG,4.56
4812,Forbidden Jelly,4.56
1903,Truffle Butter,4.56
8045,Runtz,4.559491371480473
2385,Jesus,4.559322033898305
893,Captain America OG,4.558823529411764
42,Crumpets,4.558823529411764
8442,Alien Walker,4.558282208588957
1165,Aceh,4.558139534883721
246,Point Break,4.557823129251701
2661,Cookies and Dream,4.557377049180328
8250,Grandpa’s Breath,4.557377049180328
8160,Outer Space,4.557377049180328
4606,Jelly Breath,4.557142857142857
6622,Elmer's Glue,4.556962025316456
6048,Strawberry Fields,4.556149732620321
6139,OG Chem,4.556034482758621
2681,Crippy Killer,4.555555555555555
323,Island Haze,4.555555555555555
1852,San Fernando Valley Cookies,4.555555555555555
5745,Dank Dough,4.555555555555555
817,Blue Tahoe,4.555555555555555
3983,Romulan Haze,4.555555555555555
2060,Gello Gelato,4.555555555555555
7594,Gorilla Balls,4.555555555555555
4382,Raspberry Skywalker,4.555555555555555
7588,Apple Rings,4.555555555555555
5424,Sunday Driver,4.555555555555555
1417,Life Hack,4.555555555555555
6474,Blue Ice,4.555555555555555
5656,Tasty Waves,4.555555555555555
5049,Humboldt Pound Cake,4.555555555555555
7985,Sherb Octane,4.555555555555555
4280,Ancient Kush,4.555555555555555
1445,White Knuckles,4.555555555555555
7042,Bakers Delight,4.555555555555555
393,Citrique,4.555555555555555
2502,Bananaconda,4.555555555555555
1306,Star Kush,4.555555555555555
2304,Very Cherry,4.555555555555555
507,Grape Hi-Chew,4.555555555555555
6966,Don Carlos,4.555555555555555
5329,Ego Checker,4.555555555555555
6519,Prom Queen,4.555555555555555
5107,OGDLUX,4.555555555555555
4980,Dosi Punch,4.555555555555555
250,Maroon Baboon,4.555555555555555
7143,BC Kush,4.555555555555555
4288,Cherry Lime Haze,4.555555555555555
1761,Miami Yayo,4.555555555555555
126,Cookie Puss,4.555555555555555
2957,Pirate Cake,4.555555555555555
157,Ghost Ship,4.555555555555555
3143,Jorge’s Diamond,4.555555555555555
6816,91 Royale,4.555555555555555
7331,Northern Lights #5 x Haze,4.555555555555555
3508,Strawberry Milk,4.555555555555555
429,Cobra Lips,4.555555555555555
3250,Yolo Berry,4.555555555555555
2334,Starberry,4.555555555555555
30,Mint Julep,4.555555555555555
3698,Rubicon,4.555555555555555
3259,Capers,4.555555555555555
493,Rip City Purps,4.555555555555555
3684,Ethos Cookies,4.555555555555555
7355,Chem Brulee,4.555555555555555
6427,Kentucky Bluegrass,4.555555555555555
7334,Black Fire,4.555555555555555
2341,Black Mamba,4.555194805194805
2679,Godfather OG,4.555133079847908
3838,9 lb Hammer,4.554861730597681
630,Space Candy,4.554794520547945
3659,Wedding Cake,4.554657428791378
4248,TK41,4.554385964912281
4799,Triple Chocolate Chip,4.554347826086956
6209,Guava Gelato,4.554054054054054
8002,Ice Cream Man,4.554054054054054
3285,White Wedding,4.553846153846154
7540,Lake of Fire,4.553571428571429
6800,In The Pines,4.553571428571429
3387,Pura Vida,4.553191489361702
7086,Tres Leches,4.553191489361702
4992,Member Berry,4.552795031055901
7279,Sojay Haze,4.552631578947368
7494,Sherbet Cake,4.552631578947368
5148,Lemonatti,4.552238805970149
812,Cronuts,4.551724137931035
3529,Ice Queen,4.551724137931035
1087,Northern Hashplant,4.551724137931035
5416,Krypto Chronic,4.550724637681159
2886,Walter White,4.550724637681159
6737,Double Rainbow,4.55
521,Sour Bobby,4.55
6883,Cherry Fritter,4.55
1446,Silvertip,4.55
2838,Katsu Bubba Kush,4.55
5505,Caesar,4.55
6951,Snowman,4.549019607843137
3517,Sour Bubble,4.549019607843137
538,SinMint Cookies,4.548672566371682
1905,Sherbert,4.548425430778372
1305,Mike Larry,4.548387096774193
6989,Spiked Punch,4.548387096774193
440,Cherry Chem,4.547619047619047
3496,Hawaiian Purple Kush,4.547619047619047
